temperature,vibration,current,pressure,runtime_hours,health_status,rul
71.72,3.7874,16.9346,109.55,4056,1,43
90.05,11.2635,23.6688,127.86,6259,2,19
75.26,5.5847,18.4477,127.52,3544,1,56
56.79,2.7764,12.9725,100.22,961,0,140
54.33,1.5238,14.4058,107.5,159,0,126
56.4,1.9875,11.9322,108.55,274,0,76
72.67,4.6915,21.6185,124.81,4528,1,63
51.68,1.0531,11.0292,124.31,1930,0,82
77.61,5.3637,18.3666,113.27,4008,1,69
49.05,3.0682,7.2905,79.75,1630,0,94
51.38,2.8465,14.7922,99.92,1075,0,112
59.51,2.4985,8.6883,100.36,1635,0,140
58.05,3.5384,11.7412,97.26,816,0,124
67.43,4.7828,17.7779,114.52,3290,1,47
53.71,3.419,13.2108,94.17,649,0,107
49.41,1.7719,12.1608,96.51,1853,0,142
78.73,5.073,23.0915,103.51,2363,1,55
76.36,2.0762,14.6245,93.11,1322,0,116
49.76,2.9329,12.3034,113.7,881,0,114
62.48,2.638,13.4662,102.29,156,0,136
61.88,5.5984,15.924,134.16,4945,1,70
55.54,2.626,14.1124,77.0,437,0,113
71.96,6.4184,18.9188,104.34,2088,1,46
87.41,7.911,24.1138,152.84,9120,2,22
55.1,3.2237,9.9299,98.62,1502,0,105
75.76,7.3721,22.5461,130.06,6224,2,19
68.07,6.8325,18.1745,131.45,4578,1,45
40.97,2.7125,10.0519,100.19,990,0,129
47.03,2.3545,15.2387,110.03,706,0,81
91.83,8.6633,27.4797,144.69,9391,2,17
66.63,1.3761,10.5187,105.27,1730,0,143
79.05,6.9363,28.2036,131.11,7776,2,19
76.32,6.6495,23.2533,108.7,3942,1,78
78.6,5.2695,16.0567,113.6,3660,1,42
56.59,2.5716,14.9434,98.5,686,0,138
76.92,4.5508,19.3358,129.11,4894,1,54
62.08,6.0092,21.7853,111.93,2603,1,50
62.56,2.6699,12.3809,102.71,1769,0,84
86.2,8.0829,22.1653,140.32,5121,2,16
57.67,2.999,8.6355,98.19,1784,0,99
78.31,3.7082,20.3257,121.24,2741,1,50
61.48,2.8124,11.5382,103.16,671,0,144
53.77,2.8722,11.0034,98.53,708,0,142
65.57,5.6193,16.0143,111.61,2498,1,49
75.01,5.2373,25.5158,129.02,4231,1,58
48.79,2.4616,10.1744,115.94,1811,0,81
76.62,6.0145,20.1882,128.74,4402,1,38
72.12,6.4239,15.336,123.41,3529,1,79
47.92,3.3533,13.4752,106.52,988,0,124
46.9,1.6396,14.7535,106.28,1461,0,89
70.55,6.0641,18.8334,96.9,2138,1,72
44.61,3.4232,12.392,126.79,1277,0,139
67.07,5.4549,10.8438,106.84,3765,1,52
73.38,4.9878,20.3342,89.33,3939,1,39
58.41,1.7359,7.1829,86.88,251,0,92
61.59,1.692,11.8736,89.43,626,0,84
60.01,1.4085,12.9881,94.34,1414,0,89
52.43,2.3207,15.3889,100.44,894,0,91
66.24,3.7963,15.3819,91.85,739,0,90
64.51,2.9594,8.3154,90.79,1254,0,107
68.93,3.8864,19.58,125.09,3764,1,69
64.8,3.6237,18.3829,131.96,4580,1,69
54.58,2.4694,10.9347,99.99,240,0,131
64.83,2.1588,9.3903,90.06,823,0,97
70.61,6.3115,13.5988,127.19,2729,1,61
70.93,6.0682,19.0605,105.58,2529,1,56
42.36,1.5693,10.4626,91.6,558,0,111
85.67,8.0591,29.0982,118.08,8503,2,8
79.46,4.2667,26.5346,145.89,9903,2,10
57.43,2.2375,9.9993,93.53,390,0,85
69.54,5.4506,19.4085,104.49,4823,1,30
89.31,7.613,27.5915,141.4,6466,2,18
80.31,6.1569,13.3663,114.36,4391,1,32
86.51,6.724,28.7373,131.7,5985,2,23
87.34,7.4581,15.9799,144.39,8883,2,2
65.26,3.4925,9.471,106.29,1217,0,128
43.61,1.5428,10.4148,108.92,1107,0,133
63.42,2.2015,10.252,114.31,970,0,116
51.06,2.9835,11.4489,116.51,1514,0,116
85.16,9.0063,27.497,137.47,6065,2,25
57.38,1.4584,9.5697,122.85,599,0,94
53.21,2.4499,11.2175,112.28,981,0,90
40.14,0.8472,11.8393,86.03,1116,0,87
68.01,3.1623,16.208,117.11,84,0,85
50.81,1.709,11.267,113.06,392,0,106
71.05,5.4868,17.9272,109.47,3716,1,53
69.04,1.8341,12.9189,121.46,488,0,101
76.38,4.8021,20.5198,125.29,3890,1,44
45.86,3.6034,12.5505,101.77,1558,0,116
82.06,5.4596,18.7054,108.3,2914,1,34
46.11,2.408,14.7905,98.01,1879,0,152
52.78,1.6153,14.503,86.26,509,0,148
50.18,2.5035,13.4595,106.42,1163,0,150
66.48,5.1432,22.3146,108.56,2335,1,74
61.54,3.5279,7.5762,98.39,1518,0,145
65.2,6.1952,22.2733,121.58,3591,1,35
67.32,3.384,10.0714,94.14,350,0,96
87.82,9.0787,25.0243,153.99,7373,2,11
65.1,4.5341,14.5301,99.05,32,0,83
61.28,3.1927,11.1629,98.58,491,0,116
58.5,1.8599,14.5196,104.27,1187,0,115
52.75,3.8952,11.3498,86.9,526,0,107
73.1,4.6548,21.5237,118.55,4787,1,32
67.21,6.2271,23.4864,117.71,3662,1,45
49.12,3.8191,11.7054,72.97,312,0,107
46.51,2.4296,13.2015,108.14,1616,0,110
64.06,0.919,13.0969,99.84,906,0,108
60.43,3.3952,7.7953,95.11,304,0,109
70.01,3.7439,10.3985,103.17,4474,1,52
73.69,7.7691,18.3022,134.31,2258,1,30
56.99,1.33,10.7076,106.0,362,0,89
78.44,6.1736,16.7492,113.79,2124,1,75
86.3,8.9276,22.3357,141.26,5953,2,12
79.16,6.1479,14.9344,121.14,4353,1,40
65.11,2.5878,14.1648,115.4,1438,0,140
42.54,3.8742,12.5501,112.88,776,0,114
56.17,3.9338,11.3251,94.39,471,0,86
64.14,5.3314,24.4144,109.27,2263,1,78
55.51,3.2413,11.5439,91.52,1341,0,138
46.96,2.9819,10.3341,90.15,1232,0,123
55.14,2.215,9.8649,114.23,237,0,92
51.43,2.6391,10.386,91.74,1862,0,101
87.99,7.9478,19.4809,110.36,8964,2,29
55.54,1.8105,9.7132,81.23,1419,0,112
59.03,2.5543,14.3737,103.68,1175,0,129
82.74,7.9551,28.8578,136.5,7927,2,13
58.44,2.1297,11.2791,109.4,1479,0,80
84.98,9.41,21.3113,155.42,7886,2,24
82.38,4.937,13.956,117.16,4226,1,60
56.68,2.8641,15.5263,84.42,1590,0,88
77.46,5.3073,18.8303,124.39,3596,1,33
75.57,6.0966,14.4376,135.21,2972,1,33
78.58,6.0764,25.7757,147.27,9142,2,0
60.39,4.1665,12.3834,118.55,718,0,126
59.36,2.1363,14.2411,109.19,1316,0,94
57.08,2.0594,12.3032,110.07,0,0,88
60.84,2.8296,13.2721,109.89,463,0,81
81.63,11.1383,27.4232,123.34,8660,2,24
71.82,7.7755,19.2268,141.45,3534,1,46
60.97,0.1853,12.5861,91.91,1377,0,92
43.03,2.8635,8.0015,111.14,1183,0,135
38.24,2.3631,13.044,85.58,219,0,101
64.51,3.2719,18.0828,82.16,1082,0,110
71.41,6.2691,18.0988,140.67,4256,1,64
47.57,1.4774,10.9835,100.36,266,0,100
58.46,0.1473,12.9818,127.84,1466,0,110
72.66,6.2476,12.201,114.78,4076,1,55
93.22,9.5429,32.3453,128.45,6557,2,23
52.19,2.4761,12.6693,83.09,541,0,123
100.61,8.6455,26.4061,130.26,8572,2,19
84.5,5.3179,15.0332,112.07,3339,1,37
69.25,1.4397,12.2278,97.5,1502,0,126
68.26,3.6851,14.1152,95.25,4598,1,43
78.32,7.5791,29.5437,121.45,6458,2,0
60.19,2.2988,11.2145,110.3,1023,0,120
56.63,3.5404,9.2356,103.69,1075,0,98
53.56,2.5483,13.5457,77.39,1892,0,111
65.83,5.246,18.9644,124.87,4452,1,47
43.42,2.4727,9.1358,99.78,1042,0,105
61.08,2.6692,9.3183,89.1,1110,0,80
75.95,6.5625,23.6645,120.07,4813,1,55
58.82,2.0484,12.428,103.98,0,0,149
58.39,2.9903,10.6887,109.5,981,0,88
76.2,6.0123,15.3034,112.19,2295,1,61
84.3,8.0223,28.5761,135.28,7135,2,20
64.63,1.8163,12.9875,94.1,551,0,137
69.28,4.6734,17.9038,93.17,4634,1,70
61.65,5.8027,16.2282,110.06,3341,1,66
102.23,7.8785,23.3624,114.2,5558,2,22
62.78,1.3161,11.8493,107.2,739,0,101
78.53,6.8071,16.2047,106.92,3951,1,55
65.97,2.6768,14.8083,94.65,1926,0,134
74.07,5.3954,17.1957,94.01,4940,1,68
65.86,3.1612,14.9832,100.68,791,0,109
42.52,1.8694,11.8553,99.86,982,0,89
60.77,1.2825,13.8681,102.59,1525,0,119
61.94,6.37,21.8582,128.22,2608,1,52
68.42,1.5796,11.7592,96.52,1178,0,119
50.44,1.6618,13.4102,97.99,1779,0,124
84.47,12.1988,21.3892,160.03,9592,2,26
82.36,6.0542,20.6215,94.18,3280,1,62
54.76,4.3782,9.4677,109.43,1209,0,126
94.68,6.6425,28.573,112.37,5651,2,5
55.56,1.556,10.2045,93.46,635,0,139
55.0,3.3727,12.4284,98.9,1185,0,118
51.65,1.8979,9.0201,82.67,1493,0,122
58.24,2.1184,11.8357,102.87,1998,0,88
71.68,4.1904,15.9444,127.21,4270,1,51
59.86,1.5226,10.9617,107.7,1633,0,145
74.98,8.6242,15.3087,119.6,4590,1,50
52.51,3.6457,11.2463,98.41,1160,0,126
74.83,5.903,18.5649,112.9,3402,1,53
54.98,2.2916,13.0244,94.79,698,0,93
85.87,8.2093,23.6275,139.02,8020,2,1
83.28,4.9031,23.0294,123.28,6172,2,16
57.47,1.4815,13.2805,103.02,1358,0,141
41.39,2.1776,11.0033,77.05,271,0,87
54.62,2.7471,15.1474,115.95,1415,0,131
72.81,7.0684,23.1922,138.16,2217,1,41
59.96,4.1685,12.6004,91.7,641,0,96
49.55,3.2607,11.1023,96.68,1537,0,92
71.39,4.9877,16.5623,107.98,4033,1,45
66.31,5.1176,11.9669,107.28,2744,1,49
86.64,5.6228,25.508,137.56,6775,2,17
55.42,4.0784,10.2459,95.01,949,0,129
75.99,5.7296,20.7806,101.75,3041,1,66
43.71,1.3193,16.733,91.96,1075,0,103
94.17,9.7773,25.2843,111.24,5913,2,6
64.03,0.7752,15.1099,113.71,318,0,87
61.53,6.2999,12.6818,93.49,3268,1,43
69.02,7.2204,16.8025,118.06,4827,1,61
64.95,1.6314,15.6041,84.19,1401,0,106
70.42,2.0858,10.4109,107.93,1377,0,147
41.86,1.7621,14.285,119.82,93,0,122
78.79,9.6443,26.0858,118.77,5532,2,15
47.33,2.2743,11.6584,90.76,309,0,129
66.9,9.5393,19.6878,108.45,3802,1,74
62.68,4.0955,15.222,83.6,1634,0,103
70.75,7.3035,15.2516,121.31,2733,1,35
90.62,9.8295,29.142,124.01,5510,2,19
58.43,2.2871,10.6943,104.88,134,0,138
101.94,8.6513,30.2344,130.79,9288,2,20
65.76,3.3017,14.0538,92.6,742,0,108
72.34,5.6577,21.3459,143.35,2945,1,37
66.31,4.502,10.0715,80.72,795,0,85
70.84,5.4626,13.6036,132.25,2456,1,45
71.65,2.7525,20.3885,98.26,2541,1,70
50.3,2.2511,14.25,99.92,228,0,140
55.5,1.559,13.572,88.49,1328,0,101
44.76,1.4648,13.3274,107.75,903,0,84
80.13,3.8625,13.7581,117.28,3267,1,52
53.82,4.0145,13.4672,97.42,1946,0,144
82.24,4.9515,20.5824,95.37,2129,1,37
74.39,6.0528,25.0617,143.38,8053,2,28
48.85,2.4865,14.349,94.61,1091,0,125
62.09,2.8537,10.3154,98.88,1245,0,112
71.8,5.3298,12.1573,128.54,3912,1,41
79.87,4.4933,16.4608,114.35,2217,1,35
81.94,7.6572,25.7164,141.57,6944,2,9
45.87,1.9294,10.6521,92.9,122,0,124
58.58,2.2568,11.7631,128.34,1941,0,112
72.02,6.42,18.4119,114.89,3651,1,53
76.18,3.7429,18.1743,114.38,3864,1,55
46.45,3.2859,10.7722,99.19,1263,0,87
57.3,1.331,9.2876,113.4,378,0,115
83.2,6.8548,13.9166,110.29,4960,1,81
77.33,9.4706,28.5405,119.26,8099,2,17
71.46,3.0007,12.4142,115.34,277,0,93
53.86,1.6282,11.4102,100.03,775,0,85
81.06,7.1008,33.2081,140.37,7459,2,4
74.19,8.4168,16.1995,104.18,4563,1,33
104.39,8.1757,34.3238,147.54,9548,2,15
47.78,1.3801,10.7794,99.5,1889,0,83
57.27,3.0525,10.9768,122.96,1643,0,134
76.76,3.5461,15.7239,143.7,4331,1,74
55.54,2.9077,12.1713,101.01,655,0,148
58.5,3.1828,14.5862,112.9,836,0,147
54.02,2.0314,9.7712,112.22,1746,0,122
79.55,7.3519,26.1185,135.14,6397,2,11
104.8,8.7766,23.3261,145.24,9047,2,5
50.29,2.3983,11.825,88.27,1643,0,104
73.16,1.4718,11.3933,104.58,1294,0,84
52.74,2.5148,13.9531,110.0,1715,0,78
51.27,1.6276,13.8994,113.53,1064,0,96
58.48,1.9705,9.9659,97.76,1159,0,85
43.63,1.2189,16.4308,100.17,1604,0,101
46.41,2.0916,9.7775,98.46,838,0,126
66.18,6.4327,20.8735,122.25,4004,1,81
72.32,5.1107,15.5461,121.88,2433,1,62
63.31,2.9994,14.9037,88.15,1392,0,114
48.72,1.9188,10.2812,87.95,1162,0,94
61.23,2.5096,14.5905,114.57,1124,0,150
38.06,3.0041,12.9184,79.89,644,0,136
60.26,2.1794,12.2234,114.71,933,0,143
54.74,2.3308,13.4899,105.86,161,0,136
60.7,2.4716,9.023,100.8,1264,0,113
88.13,13.3912,29.4505,124.63,8865,2,6
74.38,2.5151,17.1344,106.43,3724,1,53
65.29,2.656,10.3295,109.67,957,0,99
46.9,2.9392,7.8946,93.8,1532,0,135
52.65,1.4317,14.5401,81.13,575,0,96
63.44,6.3736,22.6307,103.52,3128,1,48
79.94,5.4637,18.911,123.96,4007,1,30
60.68,2.0544,13.0995,113.16,649,0,116
67.59,5.832,22.5532,109.79,2270,1,78
55.67,3.3983,11.5771,116.14,1617,0,110
53.03,3.8367,10.8913,127.45,629,0,119
58.06,2.4662,12.8562,92.57,1624,0,78
58.15,1.1926,14.2006,95.07,726,0,113
78.81,8.3057,28.8898,121.52,7301,2,5
89.07,9.2803,24.5455,122.94,9827,2,17
68.35,3.2209,14.6986,114.07,1326,0,102
51.14,2.2682,16.5018,93.03,134,0,80
49.85,1.0975,9.952,112.93,338,0,144
96.68,7.553,26.6273,143.57,5146,2,7
48.24,1.6255,13.4399,99.45,1335,0,136
86.71,8.3785,24.8452,160.04,8132,2,7
63.05,1.4035,10.0233,86.09,445,0,130
58.19,2.6619,12.2331,106.41,629,0,105
73.59,5.492,17.747,117.0,4287,1,56
66.56,4.4254,20.7626,111.78,2242,1,79
59.37,3.6845,10.3233,106.16,1142,0,118
106.37,8.0056,33.0879,136.34,9207,2,23
61.49,4.7372,22.6908,132.76,2688,1,37
65.79,0.2876,13.0453,111.74,1040,0,149
67.89,5.2799,21.3273,94.27,2430,1,35
70.67,6.8548,17.477,123.84,3420,1,70
42.2,2.0224,13.2323,107.59,1414,0,94
56.58,0.3113,14.8309,86.85,629,0,119
49.87,1.6899,9.8101,95.52,1711,0,125
58.05,1.857,12.43,97.2,1833,0,126
42.73,3.238,12.4322,91.09,1789,0,122
56.57,2.7715,11.7476,87.16,737,0,109
64.16,1.8403,10.955,84.84,1512,0,119
53.72,3.892,15.8783,95.22,122,0,84
73.19,5.3361,16.2807,122.76,3186,1,77
58.76,3.3805,11.748,79.85,0,0,92
69.86,1.9938,12.0505,85.98,563,0,101
63.92,1.7525,10.723,96.15,1639,0,114
58.68,3.0951,12.2684,72.48,343,0,119
47.17,2.1147,13.854,86.78,405,0,146
54.22,3.8025,9.4343,106.37,1147,0,125
72.51,5.897,12.607,92.16,4971,1,60
57.21,2.6763,12.5894,94.9,936,0,127
75.79,5.6918,19.9197,118.13,2555,1,42
50.7,2.5892,10.649,93.94,415,0,112
52.79,2.6348,8.817,110.97,591,0,100
66.58,3.1318,12.0845,104.43,52,0,119
74.92,5.4585,14.1636,118.87,2016,1,49
48.09,2.5827,12.3896,85.61,12,0,85
58.16,2.5702,12.1617,99.04,537,0,103
72.24,5.8015,19.1762,123.97,4847,1,36
62.97,5.4073,20.0432,101.77,2101,1,40
42.67,1.6436,13.0856,120.23,1732,0,113
81.13,4.6409,16.6709,133.28,2407,1,35
55.24,3.3918,11.705,106.34,737,0,142
69.47,3.4139,20.2004,146.63,2149,1,53
74.64,3.1561,14.0442,86.44,2025,0,81
65.19,9.4708,18.1754,109.38,2816,1,70
67.43,2.4026,14.1192,116.46,807,0,82
55.51,1.9854,8.5387,91.84,1322,0,105
53.21,3.6432,11.5676,111.31,775,0,116
63.49,2.2138,11.5028,102.37,1983,0,92
66.86,4.4114,14.8997,130.32,2813,1,71
74.46,5.3441,17.0939,106.78,2201,1,56
59.56,2.648,10.7611,107.76,344,0,109
64.18,5.3827,17.902,124.63,4470,1,72
89.63,9.8693,27.1529,139.74,8997,2,10
47.99,2.4084,9.4773,93.18,1987,0,141
75.71,5.6193,16.2456,117.59,4230,1,38
79.88,6.3021,20.0984,125.02,4673,1,26
75.46,6.7449,16.5337,117.76,2027,1,47
61.33,3.1743,9.3527,111.8,254,0,103
60.6,4.0666,10.5126,98.66,445,0,81
39.87,4.0895,10.611,103.35,887,0,130
89.67,8.6765,25.0508,109.69,5840,2,23
56.5,2.7848,10.9821,105.97,1594,0,97
66.69,3.8462,12.6557,117.79,3974,1,49
59.41,5.3423,14.7697,97.03,5010,1,37
74.7,1.5877,13.0954,100.45,1627,0,88
67.3,1.8614,11.3246,87.73,1382,0,116
76.86,8.7698,21.0236,115.61,4685,1,42
50.31,1.8085,15.0679,96.2,156,0,147
57.84,2.1952,11.8474,102.56,483,0,97
85.87,7.4022,29.6565,146.92,6883,2,6
53.76,4.4009,11.8789,104.68,994,0,123
68.45,6.0611,21.4911,143.81,4584,1,50
45.08,2.7851,11.3243,82.7,915,0,133
46.94,2.2161,10.4445,98.85,1598,0,86
58.31,2.5642,13.5747,97.59,444,0,150
72.39,6.2448,18.4064,125.09,3584,1,34
72.46,4.2333,21.5726,115.19,2806,1,62
47.07,3.0986,15.3074,104.07,641,0,142
42.09,2.9204,12.7347,95.78,826,0,109
74.16,3.1985,16.8894,120.93,2271,1,48
105.07,6.6567,22.7135,141.23,5989,2,6
72.08,3.4482,15.3109,114.43,4717,1,79
66.88,5.6889,19.5516,114.97,4923,1,65
63.65,2.0239,10.673,103.74,1080,0,83
42.51,3.2298,10.0041,91.12,948,0,86
45.71,2.5946,10.2103,116.26,231,0,109
70.21,0.315,12.3691,90.48,1670,0,104
48.83,3.8335,10.2787,94.43,1045,0,106
48.4,2.6273,10.7222,114.49,1921,0,123
82.17,9.261,25.7841,137.63,6838,2,26
68.62,4.9826,15.94,126.33,3304,1,28
73.85,2.768,11.8264,76.73,405,0,84
43.19,0.947,11.5875,101.62,1435,0,116
98.52,10.1244,26.2335,137.08,7974,2,3
44.22,2.7581,14.0052,115.47,1586,0,97
82.21,5.8633,27.8654,144.8,8725,2,6
46.91,1.1109,11.4891,80.62,1916,0,107
55.63,2.8109,11.1143,102.57,401,0,86
85.34,5.4803,14.304,129.53,3173,1,39
46.2,2.3124,11.6246,94.41,187,0,113
77.82,4.5026,14.8483,122.48,4702,1,73
59.76,1.9723,14.113,96.84,1942,0,95
67.92,3.9403,11.4328,99.67,277,0,133
57.69,1.4953,14.2784,95.89,1603,0,136
70.85,5.8396,15.4543,131.23,2877,1,64
74.91,6.6546,16.6,129.05,4180,1,42
69.55,3.9956,18.5546,117.81,4978,1,33
57.15,3.4808,11.4727,86.16,7,0,102
99.85,9.9686,28.922,122.15,5803,2,33
49.55,3.252,10.0147,100.52,1772,0,81
74.1,5.0447,14.7145,128.26,4197,1,30
58.6,2.6278,8.2595,83.78,1178,0,107
78.54,6.0949,22.6699,122.35,7776,2,18
44.65,2.5862,11.2216,101.71,1775,0,119
49.58,1.4442,13.8514,112.27,1135,0,126
41.78,1.6502,15.4676,90.57,472,0,143
73.64,2.9511,20.0643,121.42,2543,1,59
49.05,1.8982,13.2971,113.16,1015,0,92
77.86,9.6948,25.5345,130.75,8959,2,7
49.63,2.6142,13.5623,104.85,1834,0,138
91.35,8.9704,28.7877,155.01,8582,2,28
54.91,2.0128,8.0782,100.17,1043,0,100
63.89,2.3575,12.122,94.63,865,0,133
51.68,1.9777,14.6493,109.82,1359,0,85
71.18,6.4605,22.1615,110.83,2280,1,40
61.06,8.8779,25.7539,167.02,9612,2,18
50.64,0.1743,13.4425,93.58,1778,0,85
46.91,2.2729,13.8764,101.91,33,0,75
81.81,5.4739,11.2759,115.51,2006,1,36
64.03,3.45,11.5879,95.62,641,0,117
73.17,3.6543,14.4406,97.15,3152,1,66
67.38,3.8552,20.0503,126.07,3129,1,68
69.24,8.7637,26.8105,153.8,8415,2,23
64.67,4.3943,21.0858,95.52,4085,1,76
42.56,3.2126,9.639,116.65,1482,0,123
45.86,2.7864,11.0698,102.5,186,0,122
74.48,5.356,13.9004,107.96,3942,1,79
88.15,6.5267,14.62,113.87,2941,1,63
68.33,6.8078,14.1729,93.12,2131,1,50
51.58,1.4166,13.6862,80.75,1011,0,84
61.16,3.054,11.713,101.99,611,0,137
44.19,2.6806,12.1102,96.31,2012,0,95
62.48,3.4966,12.8112,102.48,931,0,122
77.91,6.1425,25.1383,107.16,6901,2,27
61.95,1.5216,13.4327,93.63,1273,0,103
47.33,3.8363,16.5987,111.95,1105,0,109
39.07,2.0561,12.6659,103.04,946,0,144
52.81,2.6411,11.8022,104.08,662,0,142
38.2,3.1721,10.1072,103.12,909,0,128
67.13,4.3861,15.9141,133.47,4995,1,79
76.56,9.0947,21.9728,117.78,7122,2,20
66.04,6.0735,19.71,101.49,3022,1,49
75.03,7.6946,14.9581,107.65,3721,1,45
38.14,1.849,16.7521,99.09,380,0,151
82.67,9.0338,25.7391,136.63,7191,2,8
81.23,5.4978,18.4788,95.45,4148,1,59
55.58,2.9444,10.3184,83.39,997,0,117
50.97,1.9242,9.4473,83.88,1003,0,122
51.65,2.9161,11.3052,98.48,597,0,83
69.17,8.4567,22.3275,126.6,7002,2,29
54.44,1.9055,11.3011,106.09,1232,0,128
68.63,6.1349,14.8505,111.13,4159,1,63
45.54,3.0529,14.7809,103.16,1758,0,92
68.8,3.2157,14.0267,84.25,431,0,147
70.75,4.2442,16.2875,133.27,2241,1,54
69.96,4.0661,20.6041,107.9,5019,1,78
59.06,2.6765,11.2072,115.93,1288,0,119
46.47,1.098,11.736,88.31,931,0,119
68.96,1.879,10.3788,100.21,1455,0,136
59.83,1.9376,11.2842,100.15,858,0,118
55.42,4.0149,15.1152,106.76,324,0,85
77.67,4.8979,19.7785,130.27,4950,1,29
39.81,3.1938,12.396,100.2,1113,0,136
78.42,8.1731,21.2111,128.51,2328,1,49
46.63,2.0568,8.6225,91.98,1533,0,83
49.96,2.6206,6.3168,92.25,669,0,89
62.34,6.7367,18.0636,110.78,2372,1,27
55.07,6.3053,23.2065,104.68,4169,1,70
74.69,1.6622,13.6353,72.69,1878,0,106
88.57,5.6941,19.3529,137.36,3552,1,40
65.15,3.9171,14.52,124.82,3515,1,75
66.65,2.1407,13.7589,94.89,1542,0,96
74.87,6.4989,18.8095,110.09,4549,1,80
49.97,2.3573,15.0264,111.16,281,0,85
76.09,4.4614,14.832,126.44,4564,1,30
72.18,4.5325,17.4748,141.54,2406,1,44
58.43,4.1046,11.09,91.87,1886,0,114
87.57,11.5207,30.7305,138.68,5776,2,21
62.39,3.9673,15.0706,106.12,0,0,86
53.91,2.3837,12.5984,80.58,829,0,99
57.45,1.7003,11.2543,102.39,1437,0,100
61.53,2.5262,13.5682,89.44,1662,0,85
58.23,3.4503,15.4502,90.86,951,0,84
47.98,2.1318,15.6048,129.39,1237,0,141
57.39,2.1554,12.2928,99.29,454,0,118
68.69,3.1183,15.1389,103.25,490,0,125
37.46,3.518,9.6518,106.28,1153,0,130
60.42,1.0487,15.2143,113.66,1684,0,99
47.4,1.2038,10.8034,87.65,1688,0,95
59.81,6.8887,20.853,123.64,4407,1,77
48.13,3.0941,12.2415,104.65,180,0,108
57.38,2.2434,14.6483,96.4,1533,0,128
54.65,1.9918,12.5614,112.51,439,0,89
69.53,7.4563,16.2497,122.88,2827,1,48
55.23,2.5481,12.6217,105.09,1850,0,79
61.34,2.5648,11.7112,105.98,624,0,94
56.77,1.5494,11.6063,92.16,233,0,126
45.11,1.8872,10.832,100.7,1361,0,88
71.72,3.5601,15.7904,120.94,2889,1,58
53.11,0.9003,8.5347,104.71,272,0,136
58.18,1.6605,9.9567,110.1,1896,0,113
65.68,2.1351,16.4757,96.37,1835,0,102
59.52,1.3041,11.0074,102.37,1545,0,122
65.29,2.2452,11.116,86.83,104,0,94
74.04,6.6665,18.3361,102.49,4678,1,43
60.77,4.0797,6.4619,95.67,1114,0,136
75.11,5.7323,16.9118,108.96,3602,1,57
54.64,1.8249,7.7608,81.8,399,0,140
67.35,6.7282,21.2082,111.15,3121,1,80
72.08,8.335,23.3675,126.67,6135,2,21
79.95,5.4569,16.2525,141.5,4555,1,69
71.27,6.1,15.8014,140.88,6734,2,23
73.51,5.3378,13.7843,142.48,4049,1,54
48.06,3.5818,15.4689,86.52,529,0,114
85.51,5.8874,27.6582,136.09,9070,2,10
82.48,9.2422,26.4511,131.97,7902,2,26
58.03,2.2511,12.486,82.52,1726,0,110
79.12,5.3037,19.1463,98.5,4555,1,34
60.08,1.5392,12.6586,112.38,1722,0,105
46.58,1.6831,10.366,124.08,1976,0,93
69.08,5.0853,20.2766,132.57,3501,1,64
48.34,1.7303,10.3034,115.65,663,0,110
83.1,5.5333,22.2942,122.12,2868,1,49
56.57,2.7862,9.9748,86.88,0,0,112
59.56,3.1157,12.1848,110.87,581,0,128
93.59,10.7142,22.3374,161.87,8732,2,14
43.07,2.342,12.3576,104.86,226,0,120
60.35,2.5413,12.763,126.18,701,0,134
81.66,5.9915,17.98,112.87,4621,1,61
53.75,3.0509,13.3038,99.05,1248,0,129
70.39,5.3367,21.808,99.52,2770,1,71
49.18,1.8636,16.1246,99.77,1144,0,113
59.65,2.725,14.016,87.2,946,0,109
39.44,1.4537,14.5717,114.85,743,0,147
55.33,1.1215,11.8366,97.03,847,0,142
85.92,9.216,22.9514,135.52,6857,2,12
59.84,2.3292,12.2945,85.7,341,0,141
66.94,5.5434,17.7788,118.88,3156,1,56
57.69,2.8226,11.0938,85.52,1483,0,120
63.2,6.6087,16.5604,125.18,3298,1,65
95.47,5.9964,19.3066,134.57,9456,2,6
69.64,4.2692,11.8336,89.03,1381,0,103
61.08,2.5085,10.4543,105.02,1047,0,104
53.62,2.6718,10.6811,90.97,512,0,115
67.91,6.7338,18.1301,124.26,4157,1,51
57.91,2.0126,14.8894,104.45,1512,0,128
64.52,3.4823,13.4187,89.69,578,0,126
63.9,2.8302,12.6163,106.8,369,0,104
75.85,5.8074,14.5167,117.89,3607,1,34
53.8,0.433,15.7634,93.48,1582,0,120
54.32,2.4484,10.4878,97.18,1278,0,84
80.49,6.9239,17.0085,139.57,9060,2,23
45.22,3.7122,16.2896,99.98,350,0,142
60.47,2.7478,12.4294,96.47,839,0,129
59.1,3.299,10.1717,92.43,1911,0,124
93.27,7.7156,30.0963,148.27,5444,2,26
56.99,3.2049,14.6642,121.95,1759,0,139
102.6,8.9455,18.4937,140.94,8493,2,30
49.9,1.9838,13.3789,109.29,922,0,113
67.28,7.9196,18.2328,110.62,2496,1,44
55.72,3.5516,11.4826,98.56,1167,0,139
54.44,2.4434,10.8325,89.67,720,0,92
56.46,3.1568,13.2615,98.47,835,0,79
60.36,3.2419,11.9267,121.84,790,0,101
58.86,3.4458,13.178,94.47,432,0,120
